exp_id,version,filename,size,creator,n_params
FR-FCM-ZZY6,FCS3.0,023.fcs,221037,NA,6
FR-FCM-ZZY6,FCS3.0,024.fcs,225164,NA,6
FR-FCM-ZZY6,FCS3.0,025.fcs,215035,NA,6
FR-FCM-ZZY6,FCS3.0,026.fcs,150331,NA,6
FR-FCM-ZZY6,FCS3.0,027.fcs,226267,NA,6
FR-FCM-ZZY6,FCS3.0,028.fcs,229554,NA,6
FR-FCM-ZZY6,FCS3.0,029.fcs,173731,NA,6
FR-FCM-ZZY6,FCS3.0,030.fcs,213930,NA,6
FR-FCM-ZZY7,FCS3.0,Duke_450.fcs,3004755,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_600.fcs,3004766,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_610.fcs,3004770,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_820.fcs,3004778,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_830.fcs,3004778,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_870.fcs,3004785,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_300.fcs,3004764,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_820.fcs,3004779,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_810.fcs,3004776,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_850.fcs,3004779,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_840.fcs,3004778,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_890.fcs,3004776,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_240.fcs,3004764,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_270.fcs,3004754,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_790.fcs,3004778,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_670.fcs,3004776,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_860.fcs,3004775,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_230.fcs,3004754,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_700.fcs,3004780,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_290.fcs,3004764,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_620.fcs,3004762,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_740.fcs,3004775,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_590.fcs,3004768,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_720.fcs,3004775,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_360.fcs,3004764,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_200.fcs,3004764,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_580.fcs,3004763,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_310.fcs,3004764,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,FITC MESF_560.fcs,3004766,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY7,FCS3.0,Duke_460.fcs,3004756,BD FACSDiva Software Version 6.1.3,25
FR-FCM-ZZY9,FCS3.0,34C0hr_1.fcs,2554752,NA,19
FR-FCM-ZZY9,FCS3.0,36C12hr_1.fcs,2386413,NA,19
FR-FCM-ZZY9,FCS3.0,38C6hr_1.fcs,2244444,NA,19
FR-FCM-ZZY9,FCS3.0,38C3hr_2.fcs,2133712,NA,19
FR-FCM-ZZY9,FCS3.0,36C24hr_3.fcs,1655676,NA,19
FR-FCM-ZZY9,FCS3.0,34C0hr_2.fcs,2674908,NA,19
FR-FCM-ZZY9,FCS3.0,29C12hr_3.fcs,2593969,NA,19
FR-FCM-ZZY9,FCS3.0,36C6hr_2.fcs,2921300,NA,19
FR-FCM-ZZY9,FCS3.0,29C3hr_1.fcs,2340584,NA,19
FR-FCM-ZZY9,FCS3.0,38C12hr_1.fcs,1994481,NA,19
FR-FCM-ZZY9,FCS3.0,29C3hr_3.fcs,2368932,NA,19
FR-FCM-ZZY9,FCS3.0,34C3hr_2.fcs,2761624,NA,19
FR-FCM-ZZY9,FCS3.0,36C0hr_2.fcs,2513332,NA,19
FR-FCM-ZZY9,FCS3.0,36C12hr_2.fcs,2627941,NA,19
FR-FCM-ZZY9,FCS3.0,29C0hr_3.fcs,2628168,NA,19
FR-FCM-ZZY9,FCS3.0,29C6hr_2.fcs,2277352,NA,19
FR-FCM-ZZY9,FCS3.0,29C12hr_1.fcs,2377977,NA,19
FR-FCM-ZZY9,FCS3.0,29C6hr_1.fcs,2324244,NA,19
FR-FCM-ZZY9,FCS3.0,36C0hr_1.fcs,2362472,NA,19
FR-FCM-ZZY9,FCS3.0,34C6hr_1.fcs,2726284,NA,19
FR-FCM-ZZY9,FCS3.0,34C12hr_1.fcs,3212761,NA,19
FR-FCM-ZZY9,FCS3.0,36C6hr_1.fcs,2842412,NA,19
FR-FCM-ZZY9,FCS3.0,34C6hr_3.fcs,2593132,NA,19
FR-FCM-ZZY9,FCS3.0,38C12hr_2.fcs,2006261,NA,19
FR-FCM-ZZY9,FCS3.0,29C6hr_3.fcs,2514320,NA,19
FR-FCM-ZZY9,FCS3.0,34C3hr_3.fcs,2623684,NA,19
FR-FCM-ZZY9,FCS3.0,29C0hr_2.fcs,2525264,NA,19
FR-FCM-ZZY9,FCS3.0,29C24hr_2.fcs,2284652,NA,19
FR-FCM-ZZY9,FCS3.0,38C0hr_3.fcs,2534232,NA,19
FR-FCM-ZZY9,FCS3.0,38C3hr_3.fcs,2225216,NA,19
FR-FCM-ZZYA,FCS2.0,0401.FCS,1467196,NA,7
FR-FCM-ZZYA,FCS2.0,0324.FCS,1467192,NA,7
FR-FCM-ZZYA,FCS2.0,2250.FCS,1465135,NA,7
FR-FCM-ZZYA,FCS2.0,1143.FCS,1467195,NA,7
FR-FCM-ZZYA,FCS2.0,1623.FCS,1467195,NA,7
FR-FCM-ZZYA,FCS2.0,0021.FCS,1465156,NA,7
FR-FCM-ZZYA,FCS2.0,2056.FCS,545146,NA,7
FR-FCM-ZZYA,FCS2.0,1014.FCS,1199231,NA,7
FR-FCM-ZZYA,FCS2.0,1030.FCS,1467185,NA,7
FR-FCM-ZZYA,FCS2.0,0954.FCS,1465159,NA,7
FR-FCM-ZZYA,FCS2.0,1217.FCS,1467191,NA,7
FR-FCM-ZZYA,FCS2.0,0623.FCS,1467193,NA,7
FR-FCM-ZZYA,FCS2.0,2146.FCS,1465156,NA,7
FR-FCM-ZZYA,FCS2.0,0383.FCS,1467194,NA,7
FR-FCM-ZZYA,FCS2.0,2016.FCS,1467193,NA,7
FR-FCM-ZZYA,FCS2.0,2326.FCS,1467183,NA,7
FR-FCM-ZZYA,FCS2.0,1378.FCS,1467203,NA,7
FR-FCM-ZZYA,FCS2.0,0254.FCS,1465159,NA,7
FR-FCM-ZZYA,FCS2.0,1868.FCS,1465153,NA,7
FR-FCM-ZZYA,FCS2.0,1307.FCS,1467194,NA,7
FR-FCM-ZZYA,FCS2.0,2436.FCS,1467195,NA,7
FR-FCM-ZZYA,FCS2.0,0049.FCS,1467195,NA,7
FR-FCM-ZZYA,FCS2.0,0727.FCS,1467181,NA,7
FR-FCM-ZZYA,FCS2.0,2007.FCS,1467195,NA,7
FR-FCM-ZZYA,FCS2.0,2457.FCS,1465153,NA,7
FR-FCM-ZZYA,FCS2.0,2573.FCS,1467171,NA,7
FR-FCM-ZZYA,FCS2.0,1099.FCS,1465126,NA,7
FR-FCM-ZZYA,FCS2.0,0072.FCS,547191,NA,7
FR-FCM-ZZYA,FCS2.0,2555.FCS,1465128,NA,7
FR-FCM-ZZYA,FCS2.0,0925.FCS,1467204,NA,7
FR-FCM-ZZYD,FCS3.0,"antiCD3,2f,28_unsti.fcs",11921671,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZYD,FCS3.0,110425Jcam_E6_Jcam+H2O2 Ab.fcs,1535374,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,Don 4_Unstim.fcs,3403993,BD FACSDiva Software Version 6.1.3,8
FR-FCM-ZZYD,FCS3.0,110610_PP2 diln_pp2_12-5nM.fcs,1036795,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,"CD40L,2f,CD69-don7_CD4.fcs",1455780,BD FACSDiva Software Version 6.1.3,9
FR-FCM-ZZYD,FCS3.0,110610_PP2 diln_DMSO.fcs,983984,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,"111117CD3,2f,4,2f,28_10min.fcs",9769444,BD FACSDiva Software Version 6.1.3,7
FR-FCM-ZZYD,FCS3.0,110610_PP2 diln_pp2_3-125nM.fcs,1061685,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,"antiCD3,2f,28_CD3,2f,28,2f,4x.fcs",9919085,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZYD,FCS3.0,Compensation Controls_PE Stained Control.fcs-(1),121926,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,"don6_CD3,2f,28.fcs",1484792,BD FACSDiva Software Version 6.1.3,9
FR-FCM-ZZYD,FCS3.0,110707 002_H2O2 Ab.fcs,2642811,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZYD,FCS3.0,"don 3_CD3,2f,28,2f,gam.fcs",9611593,BD FACSDiva Software Version 6.1.3,8
FR-FCM-ZZYD,FCS3.0,110426Y416_505_jcam iso.fcs,1227567,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,Compensation Controls_Unstained Control.fcs-(2),142079,BD FACSDiva Software Version 6.1.3,7
FR-FCM-ZZYD,FCS3.0,110610_PP2 diln_pp2_0-5nM.fcs,1046009,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,110425Jcam_E6_E6 unstim Ab.fcs,1483822,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,110815_AT005_CD4gam.fcs,1035109,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,"111201CD3,2f,4,2f,28_unstim.fcs",8665282,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZYD,FCS3.0,"110706_isolated CD4_CD3,2f,28gam.fcs",1062205,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,"Don 1_CD4,2f,gam.fcs",5062169,BD FACSDiva Software Version 6.1.3,9
FR-FCM-ZZYD,FCS3.0,"Don 4_CD3,2f,4,2f,28,2f,gam.fcs",4164463,BD FACSDiva Software Version 6.1.3,8
FR-FCM-ZZYD,FCS3.0,Compensation Controls_APC Stained Control.fcs,121928,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,"CD40L,2f,CD69-don7_Unstim.fcs",1471911,BD FACSDiva Software Version 6.1.3,9
FR-FCM-ZZYD,FCS3.0,110706_isolated CD4_unsti.fcs,917642,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,003 pY_Unst Ab.fcs,3437641,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZYD,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs,142099,BD FACSDiva Software Version 6.1.3,7
FR-FCM-ZZYD,FCS3.0,110422Tyr416_505_isotype control.fcs,722048,BD FACSDiva Software Version 6.1.3,6
FR-FCM-ZZYD,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs-(1),162203,BD FACSDiva Software Version 6.1.3,8
FR-FCM-ZZYD,FCS3.0,010_Unst.fcs,12532547,BD FACSDiva Software Version 6.1.3,16
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 1 CD4 V500.fcs,1571319,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 1 CD4Amcyan.fcs,2058049,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 1 CD4Amcyan100.fcs,1524335,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 1 CD8 Amcyan.fcs,1429115,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 1 CD8 Amcyan100.fcs,1420981,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 1 CD8 V500.fcs,2550891,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 2 CD4 Amcyan.fcs,1581795,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 2 CD4 Amcyan100.fcs,1670152,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 2 CD4 V500.fcs,1637187,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 2 CD8 Amcyan 100.fcs,1607235,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 2 CD8 Amcyan.fcs,1658927,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 2 CD8 V500.fcs,1601239,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 3 CD4 Amcyan.fcs,1598339,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 3 CD4 Amcyan100.fcs,1556764,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 3 CD4 V500.fcs,1549670,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 3 CD8 Amcyan 100.fcs,1526538,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 3 CD8 Amcyan.fcs,1561686,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYE,FCS3.0,Canto II_Donor 3 CD8 V500.fcs,1542939,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZYF,FCS3.0,AQUA_28_Sep_11_6.fcs,624897,NA,17
FR-FCM-ZZYF,FCS3.0,EF450_28_Sep_11_5.fcs,832062,NA,17
FR-FCM-ZZYF,FCS3.0,FITC_28_Sep_11_2.fcs,541699,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 1 - BLOOD_28_Sep_11_7.fcs,6902997,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 1 - SPLEEN FICOLL_28_Sep_11_11.fcs,9180786,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 1 - SPLEEN MODIFIED  STEM CELL_28_Sep_11_10.fcs,275033,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 1 - SPLEEN PRE_28_Sep_11_8.fcs,5881754,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 1 - SPLEEN SORT_28_Sep_11_12.fcs,135656,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 1 - SPLEEN STEM CELL_28_Sep_11_9.fcs,733423,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 2 - BLOOD_28_Sep_11_13.fcs,8614056,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 2 - SPLEEN FICOLL_28_Sep_11_17.fcs,8005514,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 2 - SPLEEN MODIFIED STEM CELL_28_Sep_11_16.fcs,203500,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 2 - SPLEEN PRE_28_Sep_11_14.fcs,3341690,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 2 - SPLEEN SORT_28_Sep_11_18.fcs,177754,NA,17
FR-FCM-ZZYF,FCS3.0,PANEL 2 - SPLEEN STEM CELL_28_Sep_11_15.fcs,402850,NA,17
FR-FCM-ZZYF,FCS3.0,PECY7_28_Sep_11_4.fcs,801904,NA,17
FR-FCM-ZZYF,FCS3.0,PE_28_Sep_11_3.fcs,530473,NA,17
FR-FCM-ZZYF,FCS3.0,UNSTAINED_28_Sep_11_1.fcs,460182,NA,17
FR-FCM-ZZYK,FCS2.0,HM cold 48h + warm 24h. fcs,9088,NA,8
FR-FCM-ZZYK,FCS2.0,HM warm 48h.LMD,7680,NA,8
FR-FCM-ZZYK,FCS2.0,0 nl FCS-mlPBS.fcs,5632,NA,8
FR-FCM-ZZYK,FCS2.0,31.3 nlMilk-mlPBS.LMD. fcs,46208,NA,8
FR-FCM-ZZYK,FCS2.0,NSF warm 48h.LMD,11776,NA,8
FR-FCM-ZZYK,FCS2.0,EW cold 48h + warm 24h.fcs,39296,NA,8
FR-FCM-ZZYK,FCS2.0,3.9 nlMilk-mlPBS.LMD. fcs,11392,NA,8
FR-FCM-ZZYK,FCS2.0,500000 nl FCS-mlPBS.fcs,224640,NA,8
FR-FCM-ZZYK,FCS2.0,2000 nlMilk-mlPBS. fcs,1553664,NA,8
FR-FCM-ZZYK,FCS2.0,4000 nlMilk-mlPBS. fcs,1758464,NA,8
FR-FCM-ZZYK,FCS2.0,PHB cold 48h.LMD,58496,NA,8
FR-FCM-ZZYK,FCS2.0,KL warm 48h.LMD,6272,NA,8
FR-FCM-ZZYK,FCS2.0,250 nlMilk-mlPBS. fcs,316800,NA,8
FR-FCM-ZZYK,FCS2.0,0 nlMilk-mlPBS. fcs,5760,NA,8
FR-FCM-ZZYK,FCS2.0,5000 nlMilk-mlPBS. fcs,1770752,NA,8
FR-FCM-ZZYK,FCS2.0,15625 nl FCS-mlPBS. fcs,13696,NA,8
FR-FCM-ZZYK,FCS2.0,GM cold 48h. fcs,7424,NA,8
FR-FCM-ZZYK,FCS2.0,NSF warm 48h + cold 24h.LMD,12800,NA,8
FR-FCM-ZZYK,FCS2.0,250000 nl FCS-mlPBS.fcs,126720,NA,8
FR-FCM-ZZYK,FCS2.0,1000000 nl FCS-mlPBS.fcs,361088,NA,8
FR-FCM-ZZYK,FCS2.0,7813 nl FCS-mlPBS. fcs,10240,NA,8
FR-FCM-ZZYK,FCS2.0,1.95 nlMilk-mlPBS. fcs,8192,NA,8
FR-FCM-ZZYK,FCS2.0,CS warm 48h.fcs,9472,NA,8
FR-FCM-ZZYK,FCS2.0,1000 nlMilk-mlPBS. fcs,1062144,NA,8
FR-FCM-ZZYK,FCS2.0,NSF cold 48h.LMD,8576,NA,8
FR-FCM-ZZYK,FCS2.0,62.5 nlMilk-mlPBS. fcs,87296,NA,8
FR-FCM-ZZYK,FCS2.0,GM warm 48h. fcs,10624,NA,8
FR-FCM-ZZYK,FCS2.0,KL cold 48h.LMD,6912,NA,8
FR-FCM-ZZYK,FCS2.0,NSF cold 48h + warm 24h.LMD,10496,NA,8
FR-FCM-ZZYK,FCS2.0,125 nlMilk-mlPBS. fcs,161792,NA,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_Unstained_beads_028.fcs,195120,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E07_024.fcs,4872720,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A03_003.fcs,3961680,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A05_004.fcs,3967840,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E01_019.fcs,4821344,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E02_020.fcs,4805888,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_IFN_IL2_PE_030.fcs,197616,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A11_009.fcs,3966816,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A06_005.fcs,3985536,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E11_027.fcs,4853680,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_C01_010.fcs,4548800,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A10_008.fcs,3991472,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E09_025.fcs,4837440,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_CD8_PerCP_Cy5_5_031.fcs,200128,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_C07_015.fcs,4659056,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_C11_018.fcs,4611184,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E05_022.fcs,4864144,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_C03_012.fcs,4573840,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E06_023.fcs,4867424,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_CD4_FITC_029.fcs,204896,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A01_001.fcs,3964144,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A09_007.fcs,3983696,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A02_002.fcs,3966608,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_C05_013.fcs,4663744,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_C06_014.fcs,4671088,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_A07_006.fcs,3996816,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_C02_011.fcs,4571856,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E10_026.fcs,4818960,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_C10_017.fcs,4611568,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYL,FCS2.0,101_08Jul11_E03_021.fcs,4812944,CellQuest Pro<aa> 5.2.1,8
FR-FCM-ZZYQ,FCS2.0,24h.001,2135064,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,13.001,1008624,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,72.001,28508,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,100uM.001,1668024,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,3.001,2040144,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,21.001,1216734,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,29.001,1192794,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,23.001,842304,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,28.001,976074,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,25ul.001,413064,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,9.001,2012844,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,6.001,1012194,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,35.001,1319214,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,5ul.001,2391684,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,4.001,1701204,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,12h.001,1036134,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,comp.001,3151464,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,comp.005,4110534,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,70.001,459894,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,comp.003,2595384,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,34.001,629784,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,0.5uM.001,414534,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,27.001,1309974,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,32.001,820674,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,74.001,22418,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,10uM.001,467244,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,16h.001,1269654,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,73.001,17378,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,18.001,992874,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYQ,FCS2.0,200uM.001,730164,CellQuest Pro<aa> 6.0,7
FR-FCM-ZZYR,FCS2.0,468 Treated M30 DAPI 00001015 505.LMD,1735642,NA,7
FR-FCM-ZZYR,FCS2.0,G0018971.LMD,138496,NA,5
FR-FCM-ZZYR,FCS2.0,468 Treated M30 + DAPI 00001006 496.LMD,1735646,NA,7
FR-FCM-ZZYR,FCS2.0,G0021460.LMD,91520,NA,4
FR-FCM-ZZYR,FCS2.0,G0020732.LMD,116736,NA,4
FR-FCM-ZZYR,FCS2.0,R0992105.LMD,111616,NA,5
FR-FCM-ZZYR,FCS2.0,G0018857.LMD,120576,NA,5
FR-FCM-ZZYR,FCS2.0,Z0014875.LMD,95232,NA,4
FR-FCM-ZZYR,FCS2.0,468 Untreated Cells only 00001008 498.LMD,1735644,NA,7
FR-FCM-ZZYR,FCS2.0,G0021402.LMD,105856,NA,4
FR-FCM-ZZYR,FCS2.0,G0018525.LMD,106368,NA,5
FR-FCM-ZZYR,FCS2.0,468 Treated Cells only 00001067 557.LMD,1735643,NA,7
FR-FCM-ZZYR,FCS2.0,R0070716.LMD,85248,NA,4
FR-FCM-ZZYR,FCS2.0,G0018846.LMD,174080,NA,5
FR-FCM-ZZYR,FCS2.0,G0020711.LMD,112512,NA,4
FR-FCM-ZZYR,FCS2.0,R0000242.LMD,107904,NA,4
FR-FCM-ZZYR,FCS2.0,R0070718.LMD,71680,NA,4
FR-FCM-ZZYR,FCS2.0,R0000239.LMD,94336,NA,4
